"review_id","user_id","business_id","stars","useful","funny","cool","text","date","user_name","user_review_count","user_yelping_since","user_average_stars","user_male","word_count","male"
"PAzkBmVSy3NXkQMwkeihcw","gfaxNt18XyEZWYDdWTKdyg","AmO80QLpmNLGhyv1RLw64A",1,0,0,0,"Worst subway ever. Jerk let me stand on line for several minutes while he served someone and then told me and one other customer he was closing.., 10 minutes ahead of time. Most inconsiderately operated eating establishment I have ever been to. If someone is going to be the last customer, tell the people who get there BEFORE they waste their time","2015-05-19 23:56:51","Louis",2,"2015-05-19 23:51:40",1,0.9935,61,1
"x93dWryDLgU57EdVf-Znew","57OTg761Iz9VmzmnJCAuPg","k2mY_ctP9EIZ8XIqNIvNBQ",1,0,0,0,"Horrible management. Waited 30min for pizza and throughout manager just said 5min more until realized that they were processing delivery orders. Really not an issue but should have let me know before they took order or at least realized they were doing online orders for 30min and not lie it's just going to be 5min. Used to be good - don't go!","2018-10-26 22:55:17","James",1,"2011-02-05 23:58:46",1,0.9956,63,1
"TYo1p2ZUFp0ZT2X3F4jeYA","Y3ItGOWC0wdS2GmSgcTpKQ","bqd2xyBGUuAieMiJEXB32w",1,0,0,0,"I used to enjoy eating here. Ordered my usual falafel plate. I was in for a big surprise. They did not include the lettuce, hummos, and taboule. They told me they no longer serve taboule and if i want hummos i had to pay an extra charge! Thought this was temporary. But worse. In addition to the missing items they no longer serve bread. The rice tasted awful. The falafel were bitter. Had to throw away my plate.","2018-12-23 19:10:34","Zamora",3,"2016-10-11 13:27:01",3.33,0,78,0
"plf068MDUGLGkESpt6Qnuw","5fEVAgNCwgMwYni5URDmIg","c577WXP83PAcIyDiaCtrDQ",3,0,0,0,"CONS: Overpriced, slow and overcrowded at lunchtime. I have been outright ignored at the pasta station on occasion. Always playing Headline News. 

PROS: Yogurt parfaits are delicious and a good value. Soups are mostly good, but their chicken stew always looks disgusting. Sandwiches are good even though they are too expensive. Pasta bowls full of options.

THE WEIRD: The cash registers are in the middle of all the serving stations, which means that you need to pay for your food and quite possibly walk back past the station where you got it. I'm not sure how they control against people who don't pay. Many a time I have nearly picked up a bagel on my way out the door. Whoops!","2011-04-19 19:53:53","matt",105,"2007-03-25 19:35:38",3.43,0.9997,122,1
"hcDcy8wmxiAMZiGEGLOCcA","ZsHh6ee-wp-weN-sokoBCA","HvtGWqaCdnE8k9PEVzhXKg",5,0,1,0,"Why write a normal review for a venue full of culinary sin
When unstructured words can't convey its delights held within? 

From the grilled bacalhau, stewed beans and piri piri pork steaks, 
To the rice pudding and chocolate mousse-you'll never make a mistake!

It's dining space is friendly- cozy (maybe cramped) and very complete
With tables and green wine aplenty to complement the decorative feats.

Though it doesn't seat many, and customer service is what waiters lack,
The food and authentic corn bread is what makes me always come back.

Any other (like Atasca) to be called Portuguese is simply a joke..
Take it from an immigrant- for Casa Portugal I would gladly go broke!","2010-09-26 00:27:54","Catarina",23,"2010-05-13 00:47:38",3.96,0,120,0
"qNwScFZyrHeVcbc5kFwWvA","dqfLce72HaUUj9E-nUxT-Q","OgQgLT3TZ5zv27U9w2zQbg",4,0,0,0,"OK, first off, I know what you're thinking.  Naming a seafood restaurant after a dolphin seems questionable. It is. 

That being said, the service is friendly, they have a late night raw bar that is inexpensive, they make good cocktails, and they have a fun Friday night karaoke! It's an intimate room that is cute and good for a date! 

What more do you need?","2013-07-08 20:34:44","Jason",561,"2006-11-20 18:25:06",3.81,0.9948,67,1
"Y5zyr-LxFavIqc9dse34BA","YREeOGdR4T7wXjhIylYKeA","HvOmnemslTpP0_SwHwTucQ",5,0,0,0,"I love Mike's! I've always had good, friendly service when I've come here, and have tried a wide range of their cannolis. My personal favorite is the chocolate ricotta cannoli. I agree with other reviewers that their cannolis are pretty stuffed with filling, but I don't really mind that! They're crispy and yummy. 

Also -- this location is no longer cash only! I've walked past and seen it get really crowded, but if that happens the line usually still moves super quickly. :)","2017-07-17 17:35:15","Allison",42,"2016-01-13 19:28:12",3.78,0.0082,87,0
"MqTkUX5Ui__bJER4w-M7Qw","jvy3NSnSTcZCzYTbZTMGRQ","c577WXP83PAcIyDiaCtrDQ",3,0,0,0,"I've ordered catering from here many, many times.  Delivery is reliable, on-time, and extremely easy to order.  The food is alright for what it is, an upscale Subway.  If you're like me and don't care for stuffed olive leaves, stay far, far away from the Greek Salad. The Medeterrano sandwich is pretty good, but the tomato/basil/mozz lacks flavor.  I'm not sure why they decided not to add pesto or a vinaigrette to bring out some flavor.

I definitely recommend ordering Sebastian's for catering, but as an individual lunch spot the food is overpriced and unimaginative.","2011-07-25 18:04:49","Steph",24,"2011-07-25 17:41:35",3.04,0,103,0
"SADV6FVitJbeLbKxChE9Bg","w-l_Zco2Fa7Aid3uOwaWAg","HvOmnemslTpP0_SwHwTucQ",5,0,0,1,"Loved it. Lived up to the hype and then some. I'll never forget the Cannolis or the Boston Creme Pie as long as I live. Oh and the staff was super friendly and helpful, even when dealing with a group of tourists from California who didn't know what we wanted.","2016-05-29 01:18:19","Matt",62,"2009-11-07 03:58:13",3.69,0.9997,52,1
"noURUmpgKtISHOkyeVXGvQ","FOUl0eFu7OBAZUwF3pKWkQ","k2mY_ctP9EIZ8XIqNIvNBQ",3,0,0,0,"great concept but the results are just ok. pizza was good, you get a personal pizza that will fill you for lunch. a good price for the area but not outstanding","2018-12-09 21:48:12","Scott",268,"2013-10-23 15:20:58",3.41,0.9964,31,1
"aP6m8YHMc5gH62OYLDsaZw","t903_es-gp3abvdrIQutQA","c577WXP83PAcIyDiaCtrDQ",3,1,0,0,"This fairly new place in Kendall square isn't as good as it could be. Sure.. the square is dead aside from business hours where the local office workers on lunch keep it lively but honestly, that's not a reason to keep such crappy hours. They are pretty much only opened for breakfast and lunch. And that is a shame considering the way array of food that they have there. It's actually quite unique: they have stands: a salad one, a rice  bowl one, a pasta bowl one and a sandwich one. Oh and yeah, the crepe one. Depending on what you want to eat you wait in line in the stand where they custom make your food on to order and then you pay and enjoy it.

I've actually tried a few items there, from the pasta and rice bowls to the sandwiches and the crepes. They taste decent although I think that they are way too expensive for what they are. The whole place is a ripoff. I had lunch there with my girlfriend, and we each had a so-called entree and a drink and it cost me over $20. Sacristy I say!

The service is kind of slow, especially since they cook everything to order in their ""stands"" so if your in a hurry, I'd head over to Cosi next door. I had to wait like 25 minutes in line and then another 10 while my food was cooking to order. It's kind of annoying and the portions aren't the typical bang for the buck.

It's a fun place to try, one in a while I guess. The atmosphere is pretty cool and they have windows everywhere which helps cure winter depression!","2008-03-31 05:24:04","Jeremy",1032,"2008-01-21 15:22:08",3.76,0.9943,290,1
"veGgjKrtgGlzjOICpKB0vA","nj2D-MjPvpOqXjr2vbJhAA","o_OXgvYNSgwaYiyZBeXWsw",3,1,0,0,"REVIEW FOR DRINKS ONLY

The ginger cranberry caiprinha was ok, although the balance of flavors was a little off. I'd come back again to give this place another shot.

Decor is very nice, great place for a date or a drink with friends.","2012-12-23 05:56:40","Rebecca",437,"2010-07-08 16:59:58",3.54,0.0027,44,0
"XiYijpsSuz8MtbU937nXlg","nMNYWWDSx2-AJZ_o8kiJ1Q","Y6YtAXCglKWQB9ghwmzWkw",4,0,0,0,"My first review on Yelp.  I've been visiting this site for some time now, it has become the site I visit when looking for a good eat.

Sofra, the exterior hearkens back to a shop from the 1950s.  I live about a half mile from it, but it took me a while to try it.  I've eaten there twice now and am glad I did.  The egg sandwich was excellent, one of the best I've had, the haloumi cheese perfectly compliments the flaky roll.  The Shakshuka a delicious combination of egg, curry and tomato, thick like a good tomato soup and just as tasty.  The bun they give you to sop it up so tasty I had to have several more.

If there's one or two things that prevent me from giving it five stars, I would have to say the tables are too low to eat comforably and it's always crowded on the weekends (what good breakfast place isn't?).  The line to order is a big discombobulated, and people getting fixins for their coffee are bumping into people clearing their plates.  

Overall, I would say this is an excellent place; I'm eager to try every item on the menu.  Walk there if you can, the parking is limited.","2009-09-18 01:51:07","Hans",12,"2009-09-18 00:07:58",4,0.9995,216,1
"RgoX_PTc3LQ5HEYNRClm5g","AvnfbHKvJj2YE-mENo3y2A","HvOmnemslTpP0_SwHwTucQ",3,2,1,2,"I'm use to the busy original location in the North End. Always packed, cash only,and big display cases of pastries to choose from. 
 I stopped by this location on my way home,and was shocked to see two display cases with not even half of what the original store has. I was ""greeted"" by two (what seemed to be) college students that were not happy to see me. Oh, I forgot to mention I was the only customer in there.
 I had to greet them,and no picked out 2 canolis and 2 pcs rainbow cake. They had to ask me if I wanted a box (how else would I carry this home?) And I said yes. I paid, and got my pastries,and even left them a tip in their tip jar. That got both ladies to say ""thank you"" 
 I was excited to hear that Mike's was in Harvard,but the store is really tiny. Maybe get friendlier staffers and maybe if they have more than 2 display cases,they would be more busy down here. I might just go to the North End, even if I have to wait in a crazy line, just to get better service.","2015-04-17 15:22:27","Brie",217,"2011-06-28 19:43:35",3.78,0,201,0
"VRcF75fIh9whPoUyaykEog","4unD1p8VWIwzWA6nW5XZyw","kUrvoceeRb9q4WmunB_1SA",5,0,0,0,"This place is incredible! We've loved going here for years. As others have mentioned, it's a tiny neighborhood place and great for takeout, but a few tables to dine in. Everything I've had is delicious - pastas, pizzas, and especially the calzones! The bread and fillings are perfect - all fresh vegetables and quality cheeses, not second grade chewy mozzarella. Their antipasti plate is also a favorite. The owner is lovely and very hospitable. Highly recommended! 

Note - cash only!!!","2017-09-06 23:55:04","Jennifer",21,"2012-03-07 20:57:12",4.5,0.0031,80,0
"ytEn2vCrf7btIu3rHlWVsw","k_lyLGp9yHCgkfirEYbeuw","WFq2lgglSCBETcfoedvbzA",4,1,0,0,"Roxy's is a fun place that does a few spins on grilled cheese. There are limited tables inside but there are seats facing the window along the perimeter- I can see it getting really busy during lunch time. 

Grilled cheese menu isn't super extensive like other artisan grilled cheese places but we tried the mighty rib and the double fried (a chicken sandwich). 

The mighty rib was packed with meat (which I love) and the bread was perfectly buttery and toasty. I think it could've used some more cheese, considering this is a grilled cheese place. The double fried was perfectly crispy and flavorful- the sauce was a little too sweet, but we just added some sriracha to it and it was good. 

The two sandwiches combined were a little over $17. They came out really quickly- perfect, quick, lunch spot!","2018-07-06 21:19:11","Sherrin",123,"2013-10-15 01:06:53",3.84,0,143,0
"T3fxAWVOEBsixT-Dm9nx5Q","4a6rX6Iygz-3CeO4_OoVrA","WFq2lgglSCBETcfoedvbzA",5,0,0,0,"Delicious food, especially the soup. Awesome service, very kind people. Mailed me an item I lost there no problem, were very polite about it. Would recommend to everyone to try!","2018-10-27 17:32:12","Elisey",4,"2017-06-26 20:26:31",2.2,1,30,1
"t-28HcZ6thfSvkJA-wacJA","a3V8zrbx0pSEpqvbm-Jy-Q","bqd2xyBGUuAieMiJEXB32w",5,1,0,0,"The food here is absolutely delicious! My personal favorites would be the chicken kabob and definitely the falafels. In fact, after doing ""falafel hunting"" in several places, i think Fava Bean has the best falafel I have ever tasted! The side sauces are tasty and nice choices of salads. Every time eating here or ordered a take out, i know and I can taste that everything is freshly made. It can be ADDICTIVE! Definitely would recommend to friends. Workers here are friendly and polite too!","2018-05-18 16:14:14","Deliana",1,"2016-11-13 18:39:59",5,0,85,0
